RallyId,Player1Won,dataset_split,position,shot,prefix_sequence,win_probability_after_shot,delta_vs_previous_shot,cumulative_delta_vs_first_shot
27_12,0,train,11,Drive,Lift -> Drive -> Drive -> Drive -> Net Shot -> Long Defence -> Long Defence -> Smash -> Net Shot -> Smash -> Drive,0.5051,-0.0,0.0062
27_12,0,train,12,Lift,Lift -> Drive -> Drive -> Drive -> Net Shot -> Long Defence -> Long Defence -> Smash -> Net Shot -> Smash -> Drive -> Lift,0.5043,-0.0007,0.0055
27_12,0,train,13,Smash,Lift -> Drive -> Drive -> Drive -> Net Shot -> Long Defence -> Long Defence -> Smash -> Net Shot -> Smash -> Drive -> Lift -> Smash,0.5039,-0.0005,0.005
27_12,0,train,14,Net Shot,Lift -> Drive -> Drive -> Drive -> Net Shot -> Long Defence -> Long Defence -> Smash -> Net Shot -> Smash -> Drive -> Lift -> Smash -> Net Shot,0.504,0.0001,0.0051
27_12,0,train,15,Smash,Lift -> Drive -> Drive -> Drive -> Net Shot -> Long Defence -> Long Defence -> Smash -> Net Shot -> Smash -> Drive -> Lift -> Smash -> Net Shot -> Smash,0.504,-0.0,0.0051
27_12,0,train,16,Net Shot,Lift -> Drive -> Drive -> Drive -> Net Shot -> Long Defence -> Long Defence -> Smash -> Net Shot -> Smash -> Drive -> Lift -> Smash -> Net Shot -> Smash -> Net Shot,0.5044,0.0004,0.0055
27_12,0,train,17,Net Kill,Lift -> Drive -> Drive -> Drive -> Net Shot -> Long Defence -> Long Defence -> Smash -> Net Shot -> Smash -> Drive -> Lift -> Smash -> Net Shot -> Smash -> Net Shot -> Net Kill,0.5048,0.0004,0.0059
27_12,0,train,18,Miss,Lift -> Drive -> Drive -> Drive -> Net Shot -> Long Defence -> Long Defence -> Smash -> Net Shot -> Smash -> Drive -> Lift -> Smash -> Net Shot -> Smash -> Net Shot -> Net Kill -> Miss,0.5049,0.0001,0.006
29_1,0,validation,1,Lift,Lift,0.4989,0.0,0.0
29_1,0,validation,2,Clear,Lift -> Clear,0.5028,0.004,0.004
29_1,0,validation,3,Lift,Lift -> Clear -> Lift,0.5015,-0.0013,0.0026
29_1,0,validation,4,Drive,Lift -> Clear -> Lift -> Drive,0.5006,-0.0009,0.0017
29_1,0,validation,5,Lift,Lift -> Clear -> Lift -> Drive -> Lift,0.4997,-0.0009,0.0008
29_1,0,validation,6,Smash,Lift -> Clear -> Lift -> Drive -> Lift -> Smash,0.4996,-0.0001,0.0007
29_1,0,validation,7,Drive,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive,0.4996,0.0,0.0007
29_1,0,validation,8,Drive,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive,0.4996,0.0,0.0007
29_1,0,validation,9,Drive,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive -> Drive,0.4996,0.0,0.0007
29_1,0,validation,10,Lift,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive -> Drive -> Lift,0.4996,0.0,0.0007
29_1,0,validation,11,Drive,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive -> Drive -> Lift -> Drive,0.4996,0.0,0.0007
29_1,0,validation,12,Lift,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive -> Drive -> Lift -> Drive -> Lift,0.4997,0.0,0.0008
29_1,0,validation,13,Drop,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive -> Drive -> Lift -> Drive -> Lift -> Drop,0.4997,0.0,0.0008
29_1,0,validation,14,Clear,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive -> Drive -> Lift -> Drive -> Lift -> Drop -> Clear,0.5,0.0003,0.0011
29_1,0,validation,15,Lift,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive -> Drive -> Lift -> Drive -> Lift -> Drop -> Clear -> Lift,0.5002,0.0002,0.0013
29_1,0,validation,16,Smash,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive -> Drive -> Lift -> Drive -> Lift -> Drop -> Clear -> Lift -> Smash,0.5004,0.0003,0.0016
29_1,0,validation,17,Smash,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive -> Drive -> Lift -> Drive -> Lift -> Drop -> Clear -> Lift -> Smash -> Smash,0.5007,0.0003,0.0018
29_1,0,validation,18,Smash,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive -> Drive -> Lift -> Drive -> Lift -> Drop -> Clear -> Lift -> Smash -> Smash -> Smash,0.501,0.0003,0.0021
29_1,0,validation,19,Smash,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive -> Drive -> Lift -> Drive -> Lift -> Drop -> Clear -> Lift -> Smash -> Smash -> Smash -> Smash,0.5013,0.0003,0.0024
29_1,0,validation,20,Lift,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive -> Drive -> Lift -> Drive -> Lift -> Drop -> Clear -> Lift -> Smash -> Smash -> Smash -> Smash -> Lift,0.5015,0.0002,0.0026
29_1,0,validation,21,Drive,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive -> Drive -> Lift -> Drive -> Lift -> Drop -> Clear -> Lift -> Smash -> Smash -> Smash -> Smash -> Lift -> Drive,0.5017,0.0001,0.0028
29_1,0,validation,22,Drive,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive -> Drive -> Lift -> Drive -> Lift -> Drop -> Clear -> Lift -> Smash -> Smash -> Smash -> Smash -> Lift -> Drive -> Drive,0.5018,0.0001,0.0029
29_1,0,validation,23,Lift,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive -> Drive -> Lift -> Drive -> Lift -> Drop -> Clear -> Lift -> Smash -> Smash -> Smash -> Smash -> Lift -> Drive -> Drive -> Lift,0.5019,0.0001,0.003
29_1,0,validation,24,Drop,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive -> Drive -> Lift -> Drive -> Lift -> Drop -> Clear -> Lift -> Smash -> Smash -> Smash -> Smash -> Lift -> Drive -> Drive -> Lift -> Drop,0.5019,0.0001,0.003
29_1,0,validation,25,Smash,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive -> Drive -> Lift -> Drive -> Lift -> Drop -> Clear -> Lift -> Smash -> Smash -> Smash -> Smash -> Lift -> Drive -> Drive -> Lift -> Drop -> Smash,0.502,0.0001,0.0032
29_1,0,validation,26,Lift,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive -> Drive -> Lift -> Drive -> Lift -> Drop -> Clear -> Lift -> Smash -> Smash -> Smash -> Smash -> Lift -> Drive -> Drive -> Lift -> Drop -> Smash -> Lift,0.5021,0.0001,0.0032
29_1,0,validation,27,Drive,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive -> Drive -> Lift -> Drive -> Lift -> Drop -> Clear -> Lift -> Smash -> Smash -> Smash -> Smash -> Lift -> Drive -> Drive -> Lift -> Drop -> Smash -> Lift -> Drive,0.5022,0.0001,0.0033
29_1,0,validation,28,Smash,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive -> Drive -> Lift -> Drive -> Lift -> Drop -> Clear -> Lift -> Smash -> Smash -> Smash -> Smash -> Lift -> Drive -> Drive -> Lift -> Drop -> Smash -> Lift -> Drive -> Smash,0.5023,0.0001,0.0034
29_1,0,validation,29,Lift,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive -> Drive -> Lift -> Drive -> Lift -> Drop -> Clear -> Lift -> Smash -> Smash -> Smash -> Smash -> Lift -> Drive -> Drive -> Lift -> Drop -> Smash -> Lift -> Drive -> Smash -> Lift,0.5024,0.0001,0.0035
29_1,0,validation,30,Clear,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive -> Drive -> Lift -> Drive -> Lift -> Drop -> Clear -> Lift -> Smash -> Smash -> Smash -> Smash -> Lift -> Drive -> Drive -> Lift -> Drop -> Smash -> Lift -> Drive -> Smash -> Lift -> Clear,0.5026,0.0002,0.0037
29_1,0,validation,31,Smash,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive -> Drive -> Lift -> Drive -> Lift -> Drop -> Clear -> Lift -> Smash -> Smash -> Smash -> Smash -> Lift -> Drive -> Drive -> Lift -> Drop -> Smash -> Lift -> Drive -> Smash -> Lift -> Clear -> Smash,0.5027,0.0002,0.0039
29_1,0,validation,32,Lift,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive -> Drive -> Lift -> Drive -> Lift -> Drop -> Clear -> Lift -> Smash -> Smash -> Smash -> Smash -> Lift -> Drive -> Drive -> Lift -> Drop -> Smash -> Lift -> Drive -> Smash -> Lift -> Clear -> Smash -> Lift,0.5028,0.0001,0.004
29_1,0,validation,33,Clear,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive -> Drive -> Lift -> Drive -> Lift -> Drop -> Clear -> Lift -> Smash -> Smash -> Smash -> Smash -> Lift -> Drive -> Drive -> Lift -> Drop -> Smash -> Lift -> Drive -> Smash -> Lift -> Clear -> Smash -> Lift -> Clear,0.503,0.0002,0.0041
29_1,0,validation,34,Smash,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive -> Drive -> Lift -> Drive -> Lift -> Drop -> Clear -> Lift -> Smash -> Smash -> Smash -> Smash -> Lift -> Drive -> Drive -> Lift -> Drop -> Smash -> Lift -> Drive -> Smash -> Lift -> Clear -> Smash -> Lift -> Clear -> Smash,0.5032,0.0002,0.0043
29_1,0,validation,35,Lift,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive -> Drive -> Lift -> Drive -> Lift -> Drop -> Clear -> Lift -> Smash -> Smash -> Smash -> Smash -> Lift -> Drive -> Drive -> Lift -> Drop -> Smash -> Lift -> Drive -> Smash -> Lift -> Clear -> Smash -> Lift -> Clear -> Smash -> Lift,0.5033,0.0001,0.0044
29_1,0,validation,36,Smash,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive -> Drive -> Lift -> Drive -> Lift -> Drop -> Clear -> Lift -> Smash -> Smash -> Smash -> Smash -> Lift -> Drive -> Drive -> Lift -> Drop -> Smash -> Lift -> Drive -> Smash -> Lift -> Clear -> Smash -> Lift -> Clear -> Smash -> Lift -> Smash,0.5034,0.0001,0.0045
29_1,0,validation,37,Fall,Lift -> Clear -> Lift -> Drive -> Lift -> Smash -> Drive -> Drive -> Drive -> Lift -> Drive -> Lift -> Drop -> Clear -> Lift -> Smash -> Smash -> Smash -> Smash -> Lift -> Drive -> Drive -> Lift -> Drop -> Smash -> Lift -> Drive -> Smash -> Lift -> Clear -> Smash -> Lift -> Clear -> Smash -> Lift -> Smash -> Fall,0.5036,0.0002,0.0047
29_2,0,train,1,Lift,Lift,0.4989,0.0,0.0
29_2,0,train,2,Drive,Lift -> Drive,0.4984,-0.0005,-0.0005
29_2,0,train,3,Drive,Lift -> Drive -> Drive,0.498,-0.0004,-0.0008
29_2,0,train,4,Drop,Lift -> Drive -> Drive -> Drop,0.4976,-0.0005,-0.0013
29_2,0,train,5,Clear,Lift -> Drive -> Drive -> Drop -> Clear,0.4981,0.0005,-0.0008
29_2,0,train,6,Drive,Lift -> Drive -> Drive -> Drop -> Clear -> Drive,0.4983,0.0003,-0.0005
29_2,0,train,7,Drop,Lift -> Drive -> Drive -> Drop -> Clear -> Drive -> Drop,0.4984,0.0001,-0.0005
29_2,0,train,8,Smash,Lift -> Drive -> Drive -> Drop -> Clear -> Drive -> Drop -> Smash,0.4987,0.0003,-0.0001
29_2,0,train,9,Drive,Lift -> Drive -> Drive -> Drop -> Clear -> Drive -> Drop -> Smash -> Drive,0.499,0.0002,0.0001
29_2,0,train,10,Net,Lift -> Drive -> Drive -> Drop -> Clear -> Drive -> Drop -> Smash -> Drive -> Net,0.4993,0.0003,0.0004
29_3,0,train,1,Smash,Smash,0.5043,0.0,0.0
29_3,0,train,2,Lift,Smash -> Lift,0.5003,-0.004,-0.004
29_3,0,train,3,Clear,Smash -> Lift -> Clear,0.5018,0.0015,-0.0025
29_3,0,train,4,Fall,Smash -> Lift -> Clear -> Fall,0.5048,0.003,0.0005
29_4,0,test,1,Serve,Serve,0.4931,0.0,0.0
29_4,0,test,2,Drop,Serve -> Drop,0.4938,0.0007,0.0007
29_4,0,test,3,Lift,Serve -> Drop -> Lift,0.4943,0.0005,0.0012
29_4,0,test,4,Smash,Serve -> Drop -> Lift -> Smash,0.4952,0.0009,0.0021
29_4,0,test,5,Lift,Serve -> Drop -> Lift -> Smash -> Lift,0.4959,0.0006,0.0028
29_4,0,test,6,Clear,Serve -> Drop -> Lift -> Smash -> Lift -> Clear,0.497,0.0011,0.0039
29_4,0,test,7,Clear,Serve -> Drop -> Lift -> Smash -> Lift -> Clear -> Clear,0.4982,0.0013,0.0051
29_4,0,test,8,Drive,Serve -> Drop -> Lift -> Smash -> Lift -> Clear -> Clear -> Drive,0.499,0.0008,0.0059
29_4,0,test,9,Clear,Serve -> Drop -> Lift -> Smash -> Lift -> Clear -> Clear -> Drive -> Clear,0.4999,0.0009,0.0068
29_4,0,test,10,Drive,Serve -> Drop -> Lift -> Smash -> Lift -> Clear -> Clear -> Drive -> Clear -> Drive,0.5005,0.0005,0.0073
29_4,0,test,11,Net,Serve -> Drop -> Lift -> Smash -> Lift -> Clear -> Clear -> Drive -> Clear -> Drive -> Net,0.5009,0.0004,0.0078
85_1,1,test,1,Serve,Serve,0.4931,0.0,0.0
85_1,1,test,2,Lift,Serve -> Lift,0.4941,0.001,0.001
85_1,1,test,3,Lift,Serve -> Lift -> Lift,0.4945,0.0004,0.0014
85_1,1,test,4,Clear,Serve -> Lift -> Lift -> Clear,0.4958,0.0013,0.0027
85_1,1,test,5,Serve,Serve -> Lift -> Lift -> Clear -> Serve,0.4955,-0.0003,0.0024
85_1,1,test,6,Drive,Serve -> Lift -> Lift -> Clear -> Serve -> Drive,0.4957,0.0002,0.0026
85_1,1,test,7,Net Kill,Serve -> Lift -> Lift -> Clear -> Serve -> Drive -> Net Kill,0.4965,0.0008,0.0034
85_1,1,test,8,Clear,Serve -> Lift -> Lift -> Clear -> Serve -> Drive -> Net Kill -> Clear,0.4975,0.001,0.0044
85_1,1,test,9,Lift,Serve -> Lift -> Lift -> Clear -> Serve -> Drive -> Net Kill -> Clear -> Lift,0.4981,0.0006,0.005
85_1,1,test,10,Fall,Serve -> Lift -> Lift -> Clear -> Serve -> Drive -> Net Kill -> Clear -> Lift -> Fall,0.4992,0.001,0.0061
85_2,1,test,1,Net Shot,Net Shot,0.5165,0.0,0.0
85_2,1,test,2,Smash,Net Shot -> Smash,0.5147,-0.0018,-0.0018
85_2,1,test,3,Net Shot,Net Shot -> Smash -> Net Shot,0.5161,0.0015,-0.0004
85_2,1,test,4,Lift,Net Shot -> Smash -> Net Shot -> Lift,0.5133,-0.0029,-0.0033
85_2,1,test,5,Net Shot,Net Shot -> Smash -> Net Shot -> Lift -> Net Shot,0.5132,-0.0001,-0.0034
85_2,1,test,6,Drop,Net Shot -> Smash -> Net Shot -> Lift -> Net Shot -> Drop,0.5095,-0.0037,-0.007
85_2,1,test,7,Lift,Net Shot -> Smash -> Net Shot -> Lift -> Net Shot -> Drop -> Lift,0.5068,-0.0027,-0.0098
85_2,1,test,8,Lift,Net Shot -> Smash -> Net Shot -> Lift -> Net Shot -> Drop -> Lift -> Lift,0.5051,-0.0017,-0.0114
85_2,1,test,9,Net,Net Shot -> Smash -> Net Shot -> Lift -> Net Shot -> Drop -> Lift -> Lift -> Net,0.5042,-0.0008,-0.0123
85_3,1,train,1,Out,Out,0.5191,0.0,0.0
85_4,1,train,1,Lift,Lift,0.4989,0.0,0.0
85_4,1,train,2,Serve,Lift -> Serve,0.4959,-0.003,-0.003
85_4,1,train,3,Lift,Lift -> Serve -> Lift,0.4954,-0.0005,-0.0034
85_4,1,train,4,Fall,Lift -> Serve -> Lift -> Fall,0.4968,0.0013,-0.0021
85_5,1,test,1,Lift,Lift,0.4989,0.0,0.0
85_5,1,test,2,Net Shot,Lift -> Net Shot,0.5025,0.0037,0.0037
85_5,1,test,3,Smash,Lift -> Net Shot -> Smash,0.5028,0.0002,0.0039
85_5,1,test,4,Lift,Lift -> Net Shot -> Smash -> Lift,0.5015,-0.0013,0.0026
85_5,1,test,5,Long Defence,Lift -> Net Shot -> Smash -> Lift -> Long Defence,0.502,0.0005,0.0031
85_5,1,test,6,Long Defence,Lift -> Net Shot -> Smash -> Lift -> Long Defence -> Long Defence,0.5033,0.0013,0.0044
85_5,1,test,7,Net Shot,Lift -> Net Shot -> Smash -> Lift -> Long Defence -> Long Defence -> Net Shot,0.505,0.0017,0.0061
85_5,1,test,8,Clear,Lift -> Net Shot -> Smash -> Lift -> Long Defence -> Long Defence -> Net Shot -> Clear,0.5068,0.0019,0.0079
85_5,1,test,9,Long Defence,Lift -> Net Shot -> Smash -> Lift -> Long Defence -> Long Defence -> Net Shot -> Clear -> Long Defence,0.5088,0.002,0.0099
85_5,1,test,10,Net,Lift -> Net Shot -> Smash -> Lift -> Long Defence -> Long Defence -> Net Shot -> Clear -> Long Defence -> Net,0.5104,0.0017,0.0116
85_6,1,train,1,Net Shot,Net Shot,0.5165,0.0,0.0
85_6,1,train,2,Clear,Net Shot -> Clear,0.5211,0.0046,0.0046
85_6,1,train,3,Short Defence,Net Shot -> Clear -> Short Defence,0.5241,0.0029,0.0075
85_6,1,train,4,Clear,Net Shot -> Clear -> Short Defence -> Clear,0.5264,0.0023,0.0099
85_6,1,train,5,Net Shot,Net Shot -> Clear -> Short Defence -> Clear -> Net Shot,0.5278,0.0014,0.0112
85_6,1,train,6,Smash,Net Shot -> Clear -> Short Defence -> Clear -> Net Shot -> Smash,0.527,-0.0007,0.0105
85_6,1,train,7,Net Shot,Net Shot -> Clear -> Short Defence -> Clear -> Net Shot -> Smash -> Net Shot,0.5268,-0.0002,0.0103
85_6,1,train,8,Clear,Net Shot -> Clear -> Short Defence -> Clear -> Net Shot -> Smash -> Net Shot -> Clear,0.5272,0.0004,0.0107
85_6,1,train,9,Serve,Net Shot -> Clear -> Short Defence -> Clear -> Net Shot -> Smash -> Net Shot -> Clear -> Serve,0.5248,-0.0024,0.0083
85_6,1,train,10,Lift,Net Shot -> Clear -> Short Defence -> Clear -> Net Shot -> Smash -> Net Shot -> Clear -> Serve -> Lift,0.5217,-0.0031,0.0052
85_6,1,train,11,Drive,Net Shot -> Clear -> Short Defence -> Clear -> Net Shot -> Smash -> Net Shot -> Clear -> Serve -> Lift -> Drive,0.5188,-0.0029,0.0023
85_6,1,train,12,Net Shot,Net Shot -> Clear -> Short Defence -> Clear -> Net Shot -> Smash -> Net Shot -> Clear -> Serve -> Lift -> Drive -> Net Shot,0.5171,-0.0017,0.0006
85_6,1,train,13,Smash,Net Shot -> Clear -> Short Defence -> Clear -> Net Shot -> Smash -> Net Shot -> Clear -> Serve -> Lift -> Drive -> Net Shot -> Smash,0.5157,-0.0014,-0.0008
85_6,1,train,14,Net Kill,Net Shot -> Clear -> Short Defence -> Clear -> Net Shot -> Smash -> Net Shot -> Clear -> Serve -> Lift -> Drive -> Net Shot -> Smash -> Net Kill,0.5147,-0.001,-0.0018
85_6,1,train,15,Lift,Net Shot -> Clear -> Short Defence -> Clear -> Net Shot -> Smash -> Net Shot -> Clear -> Serve -> Lift -> Drive -> Net Shot -> Smash -> Net Kill -> Lift,0.5134,-0.0013,-0.0031
85_6,1,train,16,Drive,Net Shot -> Clear -> Short Defence -> Clear -> Net Shot -> Smash -> Net Shot -> Clear -> Serve -> Lift -> Drive -> Net Shot -> Smash -> Net Kill -> Lift -> Drive,0.5122,-0.0012,-0.0043
85_6,1,train,17,Drive,Net Shot -> Clear -> Short Defence -> Clear -> Net Shot -> Smash -> Net Shot -> Clear -> Serve -> Lift -> Drive -> Net Shot -> Smash -> Net Kill -> Lift -> Drive -> Drive,0.5113,-0.001,-0.0052
85_6,1,train,18,Lift,Net Shot -> Clear -> Short Defence -> Clear -> Net Shot -> Smash -> Net Shot -> Clear -> Serve -> Lift -> Drive -> Net Shot -> Smash -> Net Kill -> Lift -> Drive -> Drive -> Lift,0.5103,-0.0009,-0.0062
85_6,1,train,19,Net Kill,Net Shot -> Clear -> Short Defence -> Clear -> Net Shot -> Smash -> Net Shot -> Clear -> Serve -> Lift -> Drive -> Net Shot -> Smash -> Net Kill -> Lift -> Drive -> Drive -> Lift -> Net Kill,0.5097,-0.0006,-0.0068
85_6,1,train,20,Lift,Net Shot -> Clear -> Short Defence -> Clear -> Net Shot -> Smash -> Net Shot -> Clear -> Serve -> Lift -> Drive -> Net Shot -> Smash -> Net Kill -> Lift -> Drive -> Drive -> Lift -> Net Kill -> Lift,0.509,-0.0007,-0.0075
85_6,1,train,21,Long Defence,Net Shot -> Clear -> Short Defence -> Clear -> Net Shot -> Smash -> Net Shot -> Clear -> Serve -> Lift -> Drive -> Net Shot -> Smash -> Net Kill -> Lift -> Drive -> Drive -> Lift -> Net Kill -> Lift -> Long Defence,0.5087,-0.0003,-0.0078
85_6,1,train,22,Serve,Net Shot -> Clear -> Short Defence -> Clear -> Net Shot -> Smash -> Net Shot -> Clear -> Serve -> Lift -> Drive -> Net Shot -> Smash -> Net Kill -> Lift -> Drive -> Drive -> Lift -> Net Kill -> Lift -> Long Defence -> Serve,0.508,-0.0007,-0.0085
85_6,1,train,23,Lift,Net Shot -> Clear -> Short Defence -> Clear -> Net Shot -> Smash -> Net Shot -> Clear -> Serve -> Lift -> Drive -> Net Shot -> Smash -> Net Kill -> Lift -> Drive -> Drive -> Lift -> Net Kill -> Lift -> Long Defence -> Serve -> Lift,0.5074,-0.0006,-0.0091
85_6,1,train,24,Drive,Net Shot -> Clear -> Short Defence -> Clear -> Net Shot -> Smash -> Net Shot -> Clear -> Serve -> Lift -> Drive -> Net Shot -> Smash -> Net Kill -> Lift -> Drive -> Drive -> Lift -> Net Kill -> Lift -> Long Defence -> Serve -> Lift -> Drive,0.5069,-0.0005,-0.0096
85_6,1,train,25,Smash,Net Shot -> Clear -> Short Defence -> Clear -> Net Shot -> Smash -> Net Shot -> Clear -> Serve -> Lift -> Drive -> Net Shot -> Smash -> Net Kill -> Lift -> Drive -> Drive -> Lift -> Net Kill -> Lift -> Long Defence -> Serve -> Lift -> Drive -> Smash,0.5064,-0.0004,-0.0101
85_6,1,train,26,Drive,Net Shot -> Clear -> Short Defence -> Clear -> Net Shot -> Smash -> Net Shot -> Clear -> Serve -> Lift -> Drive -> Net Shot -> Smash -> Net Kill -> Lift -> Drive -> Drive -> Lift -> Net Kill -> Lift -> Long Defence -> Serve -> Lift -> Drive -> Smash -> Drive,0.506,-0.0004,-0.0105
85_6,1,train,27,Net,Net Shot -> Clear -> Short Defence -> Clear -> Net Shot -> Smash -> Net Shot -> Clear -> Serve -> Lift -> Drive -> Net Shot -> Smash -> Net Kill -> Lift -> Drive -> Drive -> Lift -> Net Kill -> Lift -> Long Defence -> Serve -> Lift -> Drive -> Smash -> Drive -> Net,0.5058,-0.0003,-0.0108
111_1,0,test,1,Serve,Serve,0.4931,0.0,0.0
111_1,0,test,2,Smash,Serve -> Smash,0.495,0.0019,0.0019
111_1,0,test,3,Drop,Serve -> Smash -> Drop,0.4952,0.0002,0.0021
111_1,0,test,4,Drive,Serve -> Smash -> Drop -> Drive,0.4955,0.0004,0.0024
111_1,0,test,5,Clear,Serve -> Smash -> Drop -> Drive -> Clear,0.4966,0.0011,0.0035
111_1,0,test,6,Clear,Serve -> Smash -> Drop -> Drive -> Clear -> Clear,0.4979,0.0013,0.0048
111_1,0,test,7,Drive,Serve -> Smash -> Drop -> Drive -> Clear -> Clear -> Drive,0.4986,0.0007,0.0055
111_1,0,test,8,Lift,Serve -> Smash -> Drop -> Drive -> Clear -> Clear -> Drive -> Lift,0.499,0.0004,0.0059
111_1,0,test,9,Drop,Serve -> Smash -> Drop -> Drive -> Clear -> Clear -> Drive -> Lift -> Drop,0.4992,0.0002,0.0061
111_1,0,test,10,Drive,Serve -> Smash -> Drop -> Drive -> Clear -> Clear -> Drive -> Lift -> Drop -> Drive,0.4994,0.0002,0.0063
111_1,0,test,11,Drive,Serve -> Smash -> Drop -> Drive -> Clear -> Clear -> Drive -> Lift -> Drop -> Drive -> Drive,0.4996,0.0002,0.0065
111_1,0,test,12,Lift,Serve -> Smash -> Drop -> Drive -> Clear -> Clear -> Drive -> Lift -> Drop -> Drive -> Drive -> Lift,0.4998,0.0002,0.0067
111_1,0,test,13,Drop,Serve -> Smash -> Drop -> Drive -> Clear -> Clear -> Drive -> Lift -> Drop -> Drive -> Drive -> Lift -> Drop,0.4999,0.0001,0.0068
111_1,0,test,14,Net,Serve -> Smash -> Drop -> Drive -> Clear -> Clear -> Drive -> Lift -> Drop -> Drive -> Drive -> Lift -> Drop -> Net,0.5001,0.0002,0.007
111_2,0,train,1,Serve,Serve,0.4931,0.0,0.0
111_2,0,train,2,Drive,Serve -> Drive,0.494,0.0009,0.0009
111_2,0,train,3,Lift,Serve -> Drive -> Lift,0.4945,0.0005,0.0014
111_2,0,train,4,Drop,Serve -> Drive -> Lift -> Drop,0.4947,0.0002,0.0016
111_2,0,train,5,Drop,Serve -> Drive -> Lift -> Drop -> Drop,0.495,0.0003,0.0019
111_2,0,train,6,Drive,Serve -> Drive -> Lift -> Drop -> Drop -> Drive,0.4954,0.0004,0.0023
111_2,0,train,7,Drive,Serve -> Drive -> Lift -> Drop -> Drop -> Drive -> Drive,0.4959,0.0005,0.0028
111_2,0,train,8,Clear,Serve -> Drive -> Lift -> Drop -> Drop -> Drive -> Drive -> Clear,0.4968,0.0009,0.0037
111_2,0,train,9,Serve,Serve -> Drive -> Lift -> Drop -> Drop -> Drive -> Drive -> Clear -> Serve,0.4969,0.0001,0.0038
111_2,0,train,10,Net,Serve -> Drive -> Lift -> Drop -> Drop -> Drive -> Drive -> Clear -> Serve -> Net,0.4972,0.0004,0.0041
111_3,1,validation,1,Serve,Serve,0.4931,0.0,0.0
111_3,1,validation,2,Clear,Serve -> Clear,0.4972,0.0041,0.0041
111_3,1,validation,3,Drop,Serve -> Clear -> Drop,0.4969,-0.0003,0.0038
111_3,1,validation,4,Clear,Serve -> Clear -> Drop -> Clear,0.4984,0.0015,0.0053
111_3,1,validation,5,Serve,Serve -> Clear -> Drop -> Clear -> Serve,0.4975,-0.0009,0.0044
111_3,1,validation,6,Smash,Serve -> Clear -> Drop -> Clear -> Serve -> Smash,0.4974,-0.0001,0.0043
111_3,1,validation,7,Clear,Serve -> Clear -> Drop -> Clear -> Serve -> Smash -> Clear,0.4981,0.0007,0.005
111_3,1,validation,8,Lift,Serve -> Clear -> Drop -> Clear -> Serve -> Smash -> Clear -> Lift,0.4987,0.0005,0.0056
111_3,1,validation,9,Drop,Serve -> Clear -> Drop -> Clear -> Serve -> Smash -> Clear -> Lift -> Drop,0.499,0.0004,0.0059
111_3,1,validation,10,Drop,Serve -> Clear -> Drop -> Clear -> Serve -> Smash -> Clear -> Lift -> Drop -> Drop,0.4993,0.0003,0.0062
111_3,1,validation,11,Lift,Serve -> Clear -> Drop -> Clear -> Serve -> Smash -> Clear -> Lift -> Drop -> Drop -> Lift,0.4996,0.0003,0.0065
111_3,1,validation,12,Lift,Serve -> Clear -> Drop -> Clear -> Serve -> Smash -> Clear -> Lift -> Drop -> Drop -> Lift -> Lift,0.4999,0.0003,0.0068
